 3  1  2  2.7873e+21  2.6626e-02  1.6863e-12
 3  2  2  3.1609e+21  3.0765e-02  2.1415e-12
 3  3  2  2.7987e+21  2.7828e-02  1.7209e-12
 4  0  2  2.0471e+21  1.9587e-02  1.0910e-12
 4  1  2  2.1608e+21  1.9981e-02  1.3750e-12
 4  2  2  2.7326e+21  2.4898e-02  1.9446e-12
 4  3  2  2.2050e+21  2.1235e-02  1.3345e-12
 0  0  3  1.4040e+21  1.3763e-02  5.7986e-13
 0  1  3  1.3504e+21  1.3712e-02  6.4075e-13
 0  2  3  1.2982e+21  1.3962e-02  6.7895e-13
 0  3  3  1.3743e+21  1.4170e-02  6.4087e-13
 1  0  3  2.0081e+21  1.9962e-02  9.9719e-13
 1  1  3  1.9676e+21  1.9630e-02  1.0687e-12
 1  2  3  1.6951e+21  1.8525e-02  9.9099e-13
 1  3  3  1.9544e+21  1.9139e-02  1.0549e-12
 2  0  3  2.4175e+21  2.4948e-02  1.3271e-12
 2  1  3  2.5459e+21  2.6941e-02  1.5584e-12
 2  2  3  2.4634e+21  2.5088e-02  1.6866e-12
 2  3  3  2.5585e+21  2.6142e-02  1.4745e-12
 3  0  3  2.0752e+21  2.2831e-02  1.1407e-12
 3  1  3  2.3210e+21  2.4067e-02  1.4664e-12
 3  2  3  2.6415e+21  2.6620e-02  1.8804e-12
 3  3  3  2.3422e+21  2.4138e-02  1.5045e-12
 4  0  3  1.7095e+21  1.6312e-02  9.7923e-13
 4  1  3  1.8161e+21  1.9082e-02  1.2000e-12
 4  2  3  2.2798e+21  2.1943e-02  1.6099e-12
 4  3  3  1.8620e+21  1.9869e-02  1.2195e-12
 0  0  4  1.1693e+21  1.2651e-02  5.4004e-13
 0  1  4  1.1233e+21  1.3114e-02  5.5480e-13
 0  2  4  1.0788e+21  1.2762e-02  5.8932e-13
 0  3  4  1.1172e+21  1.2368e-02  5.2391e-13
 1  0  4  1.6648e+21  1.8349e-02  8.5139e-13
 1  1  4  1.6139e+21  1.7870e-02  9.0763e-13
 1  2  4  1.3892e+21  1.5747e-02  8.9893e-13
 1  3  4  1.6081e+21  1.7284e-02  9.4340e-13
 2  0  4  1.9880e+21  2.1912e-02  1.1128e-12
 2  1  4  2.0971e+21  2.2922e-02  1.2899e-12
 2  2  4  2.0202e+21  2.2998e-02  1.4852e-12
 2  3  4  2.0940e+21  2.3775e-02  1.3745e-12
 3  0  4  1.7047e+21  1.9447e-02  9.7390e-13
 3  1  4  1.9242e+21  2.3324e-02  1.3500e-12
 3  2  4  2.1860e+21  2.3745e-02  1.6256e-12
 3  3  4  1.9292e+21  2.3478e-02  1.2601e-12
 4  0  4  1.4161e+21  1.4995e-02  8.1421e-13
 4  1  4  1.5012e+21  1.7000e-02  9.7379e-13
 4  2  4  1.8863e+21  1.9632e-02  1.4068e-12
 4  3  4  1.5405e+21  1.7234e-02  1.0808e-12
 0  0  5  9.4349e+20  1.0991e-02  4.2116e-13
 0  1  5  9.1514e+20  1.1438e-02  4.7429e-13
 0  2  5  8.7623e+20  1.1017e-02  5.0443e-13
 0  3  5  9.2148e+20  1.0718e-02  4.4642e-13
 1  0  5  1.3455e+21  1.6001e-02  7.0101e-13
 1  1  5  1.3118e+21  1.5909e-02  7.9870e-13
 1  2  5  1.1216e+21  1.2845e-02  6.9283e-13
 1  3  5  1.2946e+21  1.4368e-02  7.2455e-13
 2  0  5  1.6105e+21  1.9832e-02  9.5401e-13
 2  1  5  1.7017e+21  1.9732e-02  1.1444e-12
 2  2  5  1.6341e+21  1.9664e-02  1.2433e-12
 2  3  5  1.6914e+21  2.0636e-02  1.1425e-12
 3  0  5  1.3857e+21  1.7763e-02  8.3087e-13
 3  1  5  1.5622e+21  2.0283e-02  1.0761e-12
 3  2  5  1.7672e+21  2.2662e-02  1.3779e-12
 3  3  5  1.5787e+21  2.0873e-02  1.1625e-12
 4  0  5  1.1694e+21  1.3337e-02  7.1641e-13
 4  1  5  1.2270e+21  1.5471e-02  9.0710e-13
 4  2  5  1.5571e+21  1.8460e-02  1.2478e-12
 4  3  5  1.2642e+21  1.4790e-02  9.3275e-13
 0  0  6  7.5431e+20  9.7484e-03  3.8185e-13
 0  1  6  7.2981e+20  9.2820e-03  3.9212e-13
 0  2  6  7.0187e+20  8.5793e-03  3.9698e-13
 0  3  6  7.3473e+20  9.0735e-03  4.1088e-13
 1  0  6  1.0599e+21  1.3116e-02  6.2916e-13
 1  1  6  1.0282e+21  1.3512e-02  6.4519e-13
 1  2  6  8.9938e+20  1.2006e-02  6.2433e-13
 1  3  6  1.0250e+21  1.3753e-02  6.7758e-13
 2  0  6  1.2650e+21  1.6484e-02  7.9942e-13
 2  1  6  1.3467e+21  1.8851e-02  9.7500e-13
 2  2  6  1.3069e+21  1.8529e-02  1.1373e-12
 2  3  6  1.3357e+21  1.6686e-02  9.0823e-13
 3  0  6  1.1066e+21  1.5053e-02  7.4892e-13
 3  1  6  1.2408e+21  1.7532e-02  9.6426e-13
 3  2  6  1.4075e+21  1.9020e-02  1.1632e-12
 3  3  6  1.2640e+21  1.5245e-02  9.0516e-13
 4  0  6  9.4129e+20  1.1293e-02  6.1692e-13
 4  1  6  9.7989e+20  1.4034e-02  7.5209e-13
 4  2  6  1.2604e+21  1.5672e-02  1.0927e-12
 4  3  6  1.0080e+21  1.2947e-02  7.7241e-13
 0  0  7  5.7184e+20  7.8298e-03  3.2187e-13
 0  1  7  5.6030e+20  8.4241e-03  3.4406e-13
 0  2  7  5.4068e+20  8.1878e-03  3.4871e-13
 0  3  7  5.6276e+20  7.7324e-03  3.4334e-13
 1  0  7  8.0369e+20  1.0563e-02  5.0155e-13
 1  1  7  7.7008e+20  1.0876e-02  4.7402e-13
 1  2  7  6.8301e+20  1.0637e-02  5.5280e-13
 1  3  7  7.7995e+20  1.1652e-02  5.3710e-13
 2  0  7  9.5472e+20  1.3403e-02  6.5503e-13
 2  1  7  1.0312e+21  1.6664e-02  8.2291e-13
 2  2  7  9.9688e+20  1.6056e-02  9.0337e-13
 2  3  7  1.0161e+21  1.4140e-02  8.0274e-13
 3  0  7  8.4419e+20  1.2600e-02  5.9162e-13
 3  1  7  9.3265e+20  1.4430e-02  7.8284e-13
 3  2  7  1.0799e+21  1.5642e-02  9.6934e-13
 3  3  7  9.5368e+20  1.4437e-02  8.1459e-13
 4  0  7  7.2492e+20  9.4442e-03  5.0812e-13
 4  1  7  7.5617e+20  1.2506e-02  5.9562e-13
 4  2  7  9.6387e+20  1.4097e-02  8.5767e-13
 4  3  7  7.8030e+20  1.1923e-02  6.7613e-13
 0  0  8  3.9177e+20  5.7176e-03  2.1131e-13
 0  1  8  3.8335e+20  6.5595e-03  2.6979e-13
 0  2  8  3.7540e+20  6.1549e-03  2.6782e-13
 0  3  8  3.9234e+20  6.2148e-03  2.6506e-13
 1  0  8  5.4926e+20  8.1750e-03  3.9389e-13
 1  1  8  5.2287e+20  7.7432e-03  4.3015e-13
 1  2  8  4.6563e+20  7.9415e-03  3.9966e-13
 1  3  8  5.3974e+20  8.4297e-03  4.1090e-13
 2  0  8  6.4806e+20  1.0420e-02  5.0754e-13
 2  1  8  7.0026e+20  1.2078e-02  6.4690e-13
 2  2  8  6.8638e+20  1.1751e-02  7.2981e-13
 2  3  8  6.8733e+20  1.1153e-02  6.3289e-13
 3  0  8  5.7812e+20  1.0432e-02  5.0735e-13
 3  1  8  6.3599e+20  1.2786e-02  6.5414e-13
 3  2  8  7.4977e+20  1.2945e-02  7.9068e-13
 3  3  8  6.4687e+20  1.1119e-02  6.2154e-13
 4  0  8  4.9918e+20  7.0217e-03  3.5223e-13
 4  1  8  5.3195e+20  9.2914e-03  4.7401e-13
 4  2  8  6.7392e+20  1.2633e-02  7.0418e-13
 4  3  8  5.4450e+20  1.0445e-02  5.2448e-13
