 0  0  0  2.4102e+21  4.3876e-03  1.0019e-12
 0  1  0  2.3727e+21  4.6764e-03  1.0045e-12
 0  2  0  2.2568e+21  5.2379e-03  1.1035e-12
 0  3  0  2.3874e+21  5.0904e-03  1.0425e-12
 1  0  0  3.5046e+21  7.9045e-03  1.4519e-12
 1  1  0  3.4144e+21  7.8202e-03  1.6069e-12
 1  2  0  3.0035e+21  8.8405e-03  1.5435e-12
 1  3  0  3.4305e+21  8.5581e-03  1.5919e-12
 2  0  0  4.1747e+21  1.1857e-02  2.0085e-12
 2  1  0  4.3346e+21  1.4297e-02  2.3248e-12
 2  2  0  4.2681e+21  1.6131e-02  2.5307e-12
 2  3  0  4.3302e+21  1.3951e-02  2.2393e-12
 3  0  0  3.5853e+21  1.1135e-02  1.7561e-12
 3  1  0  3.9183e+21  1.4346e-02  2.1529e-12
 3  2  0  4.4876e+21  1.8699e-02  2.6883e-12
 3  3  0  3.9672e+21  1.3450e-02  2.1365e-12
 4  0  0  2.8657e+21  8.6101e-03  1.3999e-12
 4  1  0  3.0429e+21  1.1388e-02  1.6765e-12
 4  2  0  3.8559e+21  1.6816e-02  2.4885e-12
 4  3  0  3.1228e+21  1.2672e-02  1.7917e-12
 0  0  1  2.0084e+21  3.5474e-03  8.5971e-13
 0  1  1  1.9816e+21  3.0717e-03  8.5571e-13
 0  2  1  1.8607e+21  5.1207e-03  8.8996e-13
 0  3  1  1.9777e+21  4.3128e-03  8.7735e-13
 1  0  1  2.9148e+21  6.7857e-03  1.2884e-12
 1  1  1  2.8490e+21  7.6809e-03  1.4045e-12
 1  2  1  2.4927e+21  7.6013e-03  1.3382e-12
 1  3  1  2.8673e+21  8.0739e-03  1.4168e-12
 2  0  1  3.5213e+21  1.1981e-02  1.7074e-12
 2  1  1  3.6856e+21  1.2389e-02  2.0290e-12
 2  2  1  3.5822e+21  1.3991e-02  2.2173e-12
 2  3  1  3.6733e+21  1.2502e-02  1.9651e-12
 3  0  1  3.0320e+21  1.1600e-02  1.6018e-12
 3  1  1  3.3277e+21  1.3628e-02  1.8785e-12
 3  2  1  3.7815e+21  1.8473e-02  2.4255e-12
 3  3  1  3.3340e+21  1.2106e-02  1.8968e-12
 4  0  1  2.4407e+21  8.9796e-03  1.2319e-12
 4  1  1  2.5805e+21  1.0423e-02  1.4536e-12
 4  2  1  3.2589e+21  1.5655e-02  2.1571e-12
 4  3  1  2.6371e+21  1.1639e-02  1.5490e-12
 0  0  2  1.6842e+21  3.7019e-03  7.1005e-13
 0  1  2  1.6458e+21  2.8970e-03  7.2450e-13
 0  2  2  1.5666e+21  3.7312e-03  7.9019e-13
 0  3  2  1.6489e+21  3.9886e-03  8.0895e-13
 1  0  2  2.4279e+21  5.9439e-03  1.1385e-12
 1  1  2  2.3734e+21  6.4185e-03  1.2260e-12
 1  2  2  2.0478e+21  6.6379e-03  1.0926e-12
 1  3  2  2.3669e+21  7.1000e-03  1.1746e-12
 2  0  2  2.9199e+21  9.5622e-03  1.4687e-12
 2  1  2  3.0736e+21  1.1528e-02  1.7957e-12
 2  2  2  2.9839e+21  1.2986e-02  1.9402e-12
 2  3  2  3.0621e+21  1.0971e-02  1.6742e-12
 3  0  2  2.5068e+21  1.1109e-02  1.3735e-12
 3  1  2  2.7873e+21  1.1835e-02  1.6863e-12
 3  2  2  3.1609e+21  1.6573e-02  2.1415e-12
 3  3  2  2.7987e+21  1.3061e-02  1.7209e-12
 4  0  2  2.0471e+21  9.0764e-03  1.0910e-12
 4  1  2  2.1608e+21  9.6112e-03  1.3750e-12
 4  2  2  2.7326e+21  1.3886e-02  1.9446e-12
 4  3  2  2.2050e+21  1.0492e-02  1.3345e-12
 0  0  3  1.4040e+21  2.4434e-03  5.7986e-13
 0  1  3  1.3504e+21  2.9239e-03  6.4075e-13
 0  2  3  1.2982e+21  3.9809e-03  6.7895e-13
 0  3  3  1.3743e+21  3.4276e-03  6.4087e-13
 1  0  3  2.0081e+21  4.9650e-03  9.9719e-13
 1  1  3  1.9676e+21  6.2836e-03  1.0687e-12
 1  2  3  1.6951e+21  7.2772e-03  9.9099e-13
 1  3  3  1.9544e+21  5.2299e-03  1.0549e-12
 2  0  3  2.4175e+21  9.2024e-03  1.3271e-12
 2  1  3  2.5459e+21  1.1886e-02  1.5584e-12
 2  2  3  2.4634e+21  1.1616e-02  1.6866e-12
 2  3  3  2.5585e+21  1.0963e-02  1.4745e-12
 3  0  3  2.0752e+21  9.3797e-03  1.1407e-12
 3  1  3  2.3210e+21  1.0428e-02  1.4664e-12
 3  2  3  2.6415e+21  1.3767e-02  1.8804e-12
 3  3  3  2.3422e+21  1.0472e-02  1.5045e-12
 4  0  3  1.7095e+21  6.7428e-03  9.7923e-13
 4  1  3  1.8161e+21  9.9615e-03  1.2000e-12
 4  2  3  2.2798e+21  1.2215e-02  1.6099e-12
 4  3  3  1.8620e+21  1.0401e-02  1.2195e-12
 0  0  4  1.1693e+21  2.2793e-03  5.4004e-13
 0  1  4  1.1233e+21  3.3550e-03  5.5480e-13
 0  2  4  1.0788e+21  3.3524e-03  5.8932e-13
 0  3  4  1.1172e+21  2.6243e-03  5.2391e-13
 1  0  4  1.6648e+21  5.3807e-03  8.5139e-13
 1  1  4  1.6139e+21  5.8912e-03  9.0763e-13
 1  2  4  1.3892e+21  5.5467e-03  8.9893e-13
 1  3  4  1.6081e+21  5.4218e-03  9.4340e-13
 2  0  4  1.9880e+21  7.6133e-03  1.1128e-12
 2  1  4  2.0971e+21  9.0506e-03  1.2899e-12
 2  2  4  2.0202e+21  1.1361e-02  1.4852e-12
 2  3  4  2.0940e+21  1.0068e-02  1.3745e-12
 3  0  4  1.7047e+21  7.5714e-03  9.7390e-13
 3  1  4  1.9242e+21  1.1293e-02  1.3500e-12
 3  2  4  2.1860e+21  1.2562e-02  1.6256e-12
 3  3  4  1.9292e+21  1.0945e-02  1.2601e-12
 4  0  4  1.4161e+21  6.5082e-03  8.1421e-13
 4  1  4  1.5012e+21  8.5279e-03  9.7379e-13
 4  2  4  1.8863e+21  1.0998e-02  1.4068e-12
 4  3  4  1.5405e+21  8.8705e-03  1.0808e-12
 0  0  5  9.4349e+20  2.2359e-03  4.2116e-13
 0  1  5  9.1514e+20  2.7418e-03  4.7429e-13
 0  2  5  8.7623e+20  3.1383e-03  5.0443e-13
 0  3  5  9.2148e+20  2.4017e-03  4.4642e-13
 1  0  5  1.3455e+21  4.6509e-03  7.0101e-13
 1  1  5  1.3118e+21  5.3908e-03  7.9870e-13
 1  2  5  1.1216e+21  4.4439e-03  6.9283e-13
 1  3  5  1.2946e+21  4.1982e-03  7.2455e-13
 2  0  5  1.6105e+21  7.4210e-03  9.5401e-13
